		"I must therefore believe the particu - lars described in the inclosed Paper "	" has certainly been concealed from your Excellencys knowledge : for I can not suppose a person of the Compte De No - sieres high Rank and"																					
"Equitable"	"ORGANIZATION"	"way of thinking would act with Duplicity in a matter of such Consequence "	" between our respective Nations ."																					
																								
		"- As my Duty obliges me to transmit the"																						
"Intelligence"	"ORGANIZATION"	"to the"																						
"British Court"	"ORGANIZATION"		" I have first ordered Captain"																					
"Robert Keeler"	"PERSON"	"of His Britannic Majesty 's Ship of War the Lynx to deliver you this notification "	" and flatter myself your Excellency will Command an immediate enquiry and Search to be made after the Per - sons "	" and on board the Vessel described "	" and thereby enable Captain"																			
"Keeler"	"PERSON"	"on his arrival in"																						
"England"	"LOCATION"	"-LRB- where he goes Express on his return -RRB- to make such faithful representation of the upright Conduct of the Compte De No - sieres as may do him honour "	" and more strongly cement Friendship and Amity between the two Nations ."																					
																								
		"To obviate any difficulties that may be made by the"																						
"Merchants of St Pierre"	"ORGANIZATION"	"who have engaged in this Traffick "	" to Ship Gun Powder & c onboard the aforesaid American Vessels in the way of general Trade "	" I am willing to purchase the same from them at the prices they were to receive from the Americans "	" and thereby prevent their suffering any loss by my requisition ."																			
																								
		"I have the honour to be with great regard "	" Your Excellencys -LSB- & c. -RSB-"																					
"James Young"	"PERSON"	0																						
																								
		"1 ."																						
																								
		"PRO "	" Admiralty 1/309 ."																					
																								
		"Count"																						
"de Nozikres"	"PERSON"	"was governor of"																						
"Guadeloupe"	"LOCATION"	"and"																						
"Martinique"	"LOCATION"	0																						
																								
		"10 Mar. -LRB- Sunday -RRB-"																						
"Newbury Port"	"LOCATION"		" March 10 The ship under my command was taken by an armed vessel almost in sight of the Admiral ."																					
																								
		"I am confined to the limits of the town "	" but have no allowance either in money or victuals ."																					
																								
		"I have not yet got my protest "	" which "	" when I have "	" I will send duplicates of ."																			
																								
		"A court of admiralty is ap - pointed here "	" but they have not yet got a judge "	" they do n't however wait condemnation "	" but sell any thing they like out of the vessel "	" as they are sure she will be declared a legal prize by an act passed in the general congress ."																		
																								
		"am not so sorry for myself as for my employers "	" though I can acquit myself very well "	" having done all in my power for their servi ~ e. ~ 1 ."																				
																								
																								
"London Chronicle"	"ORGANIZATION"		" June 11 to June 13 "	" 1776 ."																				
																								
		"2 ."																						
																								
		"The writer was probably"																						
"William Wood"	"PERSON"		" master of the ship"																					
"Jenny"	"PERSON"		" sent into"																					
"Newburyport"	"LOCATION"	"February 16 "	1776	" by the"																				
"Massachusetts"	"LOCATION"	"privateer Yankee Hero ."																						
																								
		"MARCH 1776 ."																						
																								
		"Gentlemen "	" I have only"																					
"Time"	"ORGANIZATION"	"to Inform your honours That on the 7th Inst I with A Detachment of my Compny with Some Gentlemen ' of This Town "	" in number All About fourty "	" with A small vessel engaged for the purpose "	" Engaged And Tooke The Ship"																			
"Harriot Weymse Orrock"	"PERSON"	"master Store Ship from"																						
"London"	"LOCATION"	"bound for"																						
"Boston"	"LOCATION"		" Laden with"																					
"Cole Porter"	"PERSON"	"and Potatos "	" And have sent The mate -LRB- The Capt being wounded in the En - gagement -RRB- with fourteen"																					
"Mariners"	"ORGANIZATION"	"by ~ ebt "	" -LSB- ~ ames -RSB- Shaw And have Directed him To Deliver Them To The"																					
"Honourbl Council"	"ORGANIZATION"		" I Am En - deavring To secure The property by Giting the Ship To the mane "	" which having Perfected "	" Shall give Immediate Attendance for farther Direction in the matter "	" And in The interim Remain your Honrs -LSB- & c. -RSB-"																		
"Benjamin Smith"	"PERSON"																							
"Edgartown"	"LOCATION"		" March ."																					
																								
		10	" h 1776 1 ."																					
																								
																								
"Mass."	"LOCATION"	0																						
																								
		"Arch. "	" vol ."																					
																								
		194	" 281 ."																					
																								
		"2 ."																						
																								
		"`` By a letter from the Mate of the"																						
"Harriot"	"LOCATION"		" Capt."																					
"Orrock"	"PERSON"		" a transport "	" which left the Downs the 10th of December "	" with stores "	" provisions "	" kc ."																	
																								
		"for our troops at"																						
"Boston"	"LOCATION"		" there is advice "	" that after greatly suffering on their passage by storms "	" they at length got to the Jerseys "	" and after being refitted by the assistance of the carpenters of his Majesty 's ship the Phoe : nix "	" Capt."																	
"Parker"	"PERSON"	"ordered them to proceed for"																						
"Rhode Island"	"LOCATION"		" in hopes they might there meet a convoy to see them through the"																					
"Nantucket"	"LOCATION"	"shoals : They left New York March 4 "	" at night "	" and after three days terrible weather the ship grounded among shoals "	" at length ."																			
																								
